Running on Cartesius 

[1;31mtime	Tue Jan 13 23:18:16 CET 2015[0;39m
poly6_6.mtx-P16	16	12097	83161	0.000568	292	0.233629	0.080545	0.152716	0.000368	0.070026	0.081886	0.000804
poly6_6.mtx-P32	32	12097	83161	0.000568	297	1.010106	0.239758	0.769645	0.000703	0.257524	0.511522	0.000598
poly6_6.mtx-P64	64	12097	83161	0.000568	291	2.534628	0.843447	1.689587	0.001594	0.897189	0.792043	0.000356
poly7_1.mtx-P1	1	8	22	0.343750	3	0.010046	0.009947	0.000092	0.000007	0.000035	0.000054	0.000003
poly7_1.mtx-P2	2	8	22	0.343750	3	0.002696	0.002246	0.000427	0.000023	0.000172	0.000251	0.000005
poly7_2.mtx-P1	1	43	211	0.114116	12	0.013279	0.012865	0.000406	0.000008	0.000183	0.000215	0.000008
poly7_2.mtx-P2	2	43	211	0.114116	12	0.006736	0.005288	0.001424	0.000024	0.000546	0.000874	0.000004
poly7_2.mtx-P4	4	43	211	0.114116	12	0.005737	0.002985	0.002717	0.000035	0.000869	0.001839	0.000009
poly7_2.mtx-P8	8	43	211	0.114116	12	0.015719	0.012272	0.003388	0.000059	0.001189	0.002193	0.000006
poly7_3.mtx-P1	1	197	1177	0.030328	32	0.012379	0.010788	0.001578	0.000013	0.000954	0.000594	0.000030
poly7_3.mtx-P2	2	197	1177	0.030328	32	0.013068	0.009076	0.003963	0.000029	0.001675	0.002263	0.000025
poly7_3.mtx-P4	4	197	1177	0.030328	32	0.026403	0.021008	0.005356	0.000039	0.001987	0.003353	0.000015
poly7_3.mtx-P8	8	197	1177	0.030328	32	0.022409	0.013411	0.008936	0.000062	0.003257	0.005668	0.000011
poly7_3.mtx-P16	16	197	1177	0.030328	32	0.035532	0.021756	0.013679	0.000097	0.004851	0.008802	0.000026
poly7_4.mtx-P1	1	841	5461	0.007721	76	0.038533	0.029650	0.008852	0.000031	0.007035	0.001619	0.000198
poly7_4.mtx-P2	2	841	5461	0.007721	76	0.030928	0.019180	0.011699	0.000049	0.006251	0.005317	0.000131
poly7_4.mtx-P4	4	841	5461	0.007721	76	0.026047	0.011493	0.014504	0.000050	0.006190	0.008229	0.000085
poly7_4.mtx-P8	8	841	5461	0.007721	76	0.038393	0.016401	0.021912	0.000080	0.008297	0.013554	0.000061
poly7_4.mtx-P16	16	841	5461	0.007721	76	0.054636	0.021828	0.032695	0.000113	0.011754	0.020879	0.000063
poly7_4.mtx-P32	32	841	5461	0.007721	76	0.361290	0.183434	0.177404	0.000452	0.052174	0.125184	0.000046
poly7_5.mtx-P1	1	3473	23437	0.001943	157	0.108214	0.047191	0.060917	0.000106	0.054424	0.004930	0.001564
poly7_5.mtx-P2	2	3473	23437	0.001943	157	0.091123	0.044036	0.046981	0.000106	0.033947	0.012192	0.000843
poly7_5.mtx-P4	4	3473	23437	0.001943	157	0.078774	0.036744	0.041923	0.000107	0.024047	0.017413	0.000463
poly7_5.mtx-P8	8	3473	23437	0.001943	157	0.087421	0.035187	0.052095	0.000139	0.022589	0.029227	0.000278
poly7_5.mtx-P16	16	3473	23437	0.001943	158	0.115871	0.040956	0.074733	0.000182	0.027529	0.047031	0.000173
poly7_5.mtx-P32	32	3473	23437	0.001943	162	0.581122	0.198966	0.381597	0.000559	0.113778	0.267624	0.000196
poly7_5.mtx-P64	64	3473	23437	0.001943	157	1.314077	0.799143	0.514108	0.000826	0.157059	0.356899	0.000149
poly7_6.mtx-P1	1	14113	97021	0.000487	353	0.631025	0.106065	0.524563	0.000397	0.486979	0.022420	0.015164
poly7_6.mtx-P2	2	14113	97021	0.000487	352	0.394307	0.088317	0.305592	0.000398	0.261119	0.037276	0.007197
