Running on Cartesius 

[1;31mtime	Tue Jan 13 23:18:46 CET 2015[0;39m
poly7_6.m-P4	4	14561	14113	240	0.149931	0.054683	0.094599	0.000649	0.057330	0.034615	0.002653
poly7_6.m-P8	8	14561	14113	240	0.146650	0.051086	0.094857	0.000707	0.044574	0.048890	0.001393
poly7_6.m-P16	16	14561	14113	240	0.162991	0.050039	0.112166	0.000786	0.041712	0.069678	0.000776
poly7_6.m-P32	32	14561	14113	240	0.714202	0.192735	0.520069	0.001398	0.116087	0.403439	0.000543
poly7_6.m-P64	64	14561	14113	240	1.365389	0.659144	0.703332	0.002913	0.149659	0.553322	0.000351
poly8_1.m-P1	1	25	9	3	0.007267	0.007185	0.000071	0.000011	0.000019	0.000051	0.000001
poly8_1.m-P2	2	25	9	3	0.007320	0.007012	0.000273	0.000035	0.000072	0.000199	0.000002
poly8_1.m-P4	4	25	9	3	0.002528	0.001666	0.000810	0.000052	0.000204	0.000603	0.000003
poly8_1.m-P8	8	25	9	3	0.011034	0.010204	0.000743	0.000087	0.000185	0.000557	0.000001
poly8_2.m-P1	1	81	49	9	0.001875	0.001519	0.000343	0.000013	0.000087	0.000250	0.000006
poly8_2.m-P2	2	81	49	9	0.003000	0.001807	0.001156	0.000037	0.000250	0.000899	0.000007
poly8_2.m-P4	4	81	49	9	0.009697	0.008256	0.001385	0.000056	0.000366	0.001017	0.000002
poly8_2.m-P8	8	81	49	9	0.011347	0.008781	0.002476	0.000090	0.000604	0.001865	0.000007
poly8_3.m-P1	1	289	225	24	0.010442	0.009531	0.000892	0.000019	0.000365	0.000508	0.000019
poly8_3.m-P2	2	289	225	24	0.009086	0.006365	0.002654	0.000067	0.000811	0.001824	0.000019
poly8_3.m-P4	4	289	225	24	0.010640	0.006463	0.004029	0.000148	0.001030	0.002982	0.000017
poly8_3.m-P8	8	289	225	24	0.017246	0.011125	0.006017	0.000104	0.001535	0.004466	0.000015
poly8_3.m-P16	16	289	225	24	0.016760	0.007433	0.009172	0.000155	0.002396	0.006763	0.000013
poly8_3.m-P32	32	289	225	24	0.106748	0.052806	0.053057	0.000885	0.010857	0.042184	0.000016
poly8_4.m-P1	1	1089	961	60	0.019443	0.014907	0.004491	0.000045	0.002669	0.001646	0.000176
poly8_4.m-P2	2	1089	961	60	0.021456	0.013903	0.007459	0.000094	0.003035	0.004315	0.000109
