Running on Cartesius 

[1;31mtime	Thu Jan  8 12:02:52 CET 2015[0;39m
mat_name\tp\tn\tk\ttime_init\ttime_mv\ttime_ip\ttime_done\ttime_total
randmat_1024_0_01.mtx-P2	2	1024	3	0.010558	0.000446	0.000220	0.011231	0.011281
randmat_1024_0_01.mtx-P4	4	1024	3	0.010505	0.000380	0.000333	0.011224	0.011279
randmat_1024_0_01.mtx-P8	8	1024	3	0.010634	0.000428	0.000555	0.011619	0.011697
randmat_1024_0_01.mtx-P16	16	1024	3	0.012159	0.000623	0.000843	0.013627	0.013743
randmat_1024_0_01.mtx-P32	32	1024	3	0.169308	0.002316	0.005101	0.176730	0.177199
randmat_1024_0_01.mtx-P64	64	1024	3	0.779005	0.003385	0.006880	0.789273	0.789897
randmat_1024_0_02.mtx-P1	1	1024	3	0.017055	0.000432	0.000068	0.017564	0.017602
randmat_1024_0_02.mtx-P2	2	1024	3	0.017069	0.000556	0.000214	0.017846	0.017894
randmat_1024_0_02.mtx-P4	4	1024	3	0.016526	0.000470	0.000338	0.017337	0.017392
randmat_1024_0_02.mtx-P8	8	1024	3	0.017198	0.000481	0.000565	0.018246	0.018327
randmat_1024_0_02.mtx-P16	16	1024	3	0.017957	0.000664	0.000848	0.019471	0.019581
randmat_1024_0_02.mtx-P32	32	1024	3	0.186191	0.002368	0.005041	0.193603	0.194057
randmat_1024_0_02.mtx-P64	64	1024	3	0.777637	0.003390	0.006917	0.787946	0.788587
randmat_1024_0_03.mtx-P1	1	1024	3	0.023654	0.000476	0.000069	0.024208	0.024247
randmat_1024_0_03.mtx-P2	2	1024	3	0.023409	0.000650	0.000232	0.024302	0.024359
randmat_1024_0_03.mtx-P4	4	1024	3	0.022509	0.000494	0.000339	0.023346	0.023400
randmat_1024_0_03.mtx-P8	8	1024	3	0.023300	0.000513	0.000537	0.024355	0.024432
randmat_1024_0_03.mtx-P16	16	1024	3	0.024440	0.000706	0.000850	0.025999	0.026115
randmat_1024_0_03.mtx-P32	32	1024	3	0.193835	0.002371	0.005033	0.201241	0.201696
randmat_1024_0_03.mtx-P64	64	1024	3	0.783012	0.003308	0.006873	0.793193	0.793820
randmat_1024_0_04.mtx-P1	1	1024	3	0.030555	0.000504	0.000078	0.031146	0.031184
